id,node_type,wiki_url
Marxist humanism,expanded,https://en.wikipedia.org/wiki/Marxist_humanism
Marxists Internet Archive,expanded,https://en.wikipedia.org/wiki/Marxists_Internet_Archive
Mary Robinson (poet),expanded,https://en.wikipedia.org/wiki/Mary_Robinson_%28poet%29
Mary Shelley,expanded,https://en.wikipedia.org/wiki/Mary_Shelley
Mary Whiton Calkins,expanded,https://en.wikipedia.org/wiki/Mary_Whiton_Calkins
Mary Wollstonecraft,expanded,https://en.wikipedia.org/wiki/Mary_Wollstonecraft
Maslow's hierarchy of needs,expanded,https://en.wikipedia.org/wiki/Maslow%27s_hierarchy_of_needs
Massimo Polidoro,expanded,https://en.wikipedia.org/wiki/Massimo_Polidoro
Mathemalchemy,expanded,https://en.wikipedia.org/wiki/Mathemalchemy
Mathematica: A World of Numbers... and Beyond,expanded,https://en.wikipedia.org/wiki/Mathematica%3A_A_World_of_Numbers..._and_Beyond
Mathematical beauty,expanded,https://en.wikipedia.org/wiki/Mathematical_beauty
Mathematical psychology,expanded,https://en.wikipedia.org/wiki/Mathematical_psychology
Mathematical sculpture,expanded,https://en.wikipedia.org/wiki/Mathematical_sculpture
Mathematics and God,expanded,https://en.wikipedia.org/wiki/Mathematics_and_God
Mathematics and architecture,expanded,https://en.wikipedia.org/wiki/Mathematics_and_architecture
Mathematics and art,expanded,https://en.wikipedia.org/wiki/Mathematics_and_art
Mathematics and fiber arts,expanded,https://en.wikipedia.org/wiki/Mathematics_and_fiber_arts
Mathematics of paper folding,expanded,https://en.wikipedia.org/wiki/Mathematics_of_paper_folding
Maurice Merleau-Ponty,expanded,https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty
Max Bill,expanded,https://en.wikipedia.org/wiki/Max_Bill
Max Bruch,expanded,https://en.wikipedia.org/wiki/Max_Bruch
Max Siegel (psychologist),expanded,https://en.wikipedia.org/wiki/Max_Siegel_%28psychologist%29
Maximilien Robespierre,expanded,https://en.wikipedia.org/wiki/Maximilien_Robespierre
Meaning (existential),expanded,https://en.wikipedia.org/wiki/Meaning_%28existential%29
Meaning (linguistics),expanded,https://en.wikipedia.org/wiki/Meaning_%28linguistics%29
Media psychology,expanded,https://en.wikipedia.org/wiki/Media_psychology
Medical Doctor,expanded,https://en.wikipedia.org/wiki/Medical_Doctor
Medical psychology,expanded,https://en.wikipedia.org/wiki/Medical_psychology
Medieval philosophy,expanded,https://en.wikipedia.org/wiki/Medieval_philosophy
Medievalism,expanded,https://en.wikipedia.org/wiki/Medievalism
Meinongian argument,expanded,https://en.wikipedia.org/wiki/Meinongian_argument
Melba J. T. Vasquez,expanded,https://en.wikipedia.org/wiki/Melba_J._T._Vasquez
Mental state,expanded,https://en.wikipedia.org/wiki/Mental_state
Metaphysical naturalism,expanded,https://en.wikipedia.org/wiki/Metaphysical_naturalism
Metaphysics,expanded,https://en.wikipedia.org/wiki/Metaphysics
Mezzotint,expanded,https://en.wikipedia.org/wiki/Mezzotint
Michael Beer (poet),expanded,https://en.wikipedia.org/wiki/Michael_Beer_%28poet%29
Michael Ferber,expanded,https://en.wikipedia.org/wiki/Michael_Ferber
Michael Posner (psychologist),expanded,https://en.wikipedia.org/wiki/Michael_Posner_%28psychologist%29
Michael Stroy,expanded,https://en.wikipedia.org/wiki/Michael_Stroy
Michel Weber,expanded,https://en.wikipedia.org/wiki/Michel_Weber
Michelangelo,expanded,https://en.wikipedia.org/wiki/Michelangelo
Middle Ages in history,expanded,https://en.wikipedia.org/wiki/Middle_Ages_in_history
Miguel de Unamuno,expanded,https://en.wikipedia.org/wiki/Miguel_de_Unamuno
Mihai Eminescu,expanded,https://en.wikipedia.org/wiki/Mihai_Eminescu
Mihail Kogălniceanu,expanded,https://en.wikipedia.org/wiki/Mihail_Kog%C4%83lniceanu
Mihály Vörösmarty,expanded,https://en.wikipedia.org/wiki/Mih%C3%A1ly_V%C3%B6r%C3%B6smarty
Mikhail Glinka,expanded,https://en.wikipedia.org/wiki/Mikhail_Glinka
Mikhail Lermontov,expanded,https://en.wikipedia.org/wiki/Mikhail_Lermontov
Milica Stojadinović-Srpkinja,expanded,https://en.wikipedia.org/wiki/Milica_Stojadinovi%C4%87-Srpkinja
Military,expanded,https://en.wikipedia.org/wiki/Military
Military psychology,expanded,https://en.wikipedia.org/wiki/Military_psychology
Milovan Vidaković,expanded,https://en.wikipedia.org/wiki/Milovan_Vidakovi%C4%87
Milton: A Poem in Two Books,expanded,https://en.wikipedia.org/wiki/Milton%3A_A_Poem_in_Two_Books
Mily Balakirev,expanded,https://en.wikipedia.org/wiki/Mily_Balakirev
Mind,expanded,https://en.wikipedia.org/wiki/Mind
Mind (journal),expanded,https://en.wikipedia.org/wiki/Mind_%28journal%29
Mind-cure,expanded,https://en.wikipedia.org/wiki/Mind-cure
Mind-world relation,expanded,https://en.wikipedia.org/wiki/Mind-world_relation
Minimal surface,expanded,https://en.wikipedia.org/wiki/Minimal_surface
Minotaur,expanded,https://en.wikipedia.org/wiki/Minotaur
Mircea Eliade,expanded,https://en.wikipedia.org/wiki/Mircea_Eliade
Misotheism,expanded,https://en.wikipedia.org/wiki/Misotheism
Modernist,expanded,https://en.wikipedia.org/wiki/Modernist
Modest Mussorgsky,expanded,https://en.wikipedia.org/wiki/Modest_Mussorgsky
Monir Shahroudy Farmanfarmaian,expanded,https://en.wikipedia.org/wiki/Monir_Shahroudy_Farmanfarmaian
Monism,expanded,https://en.wikipedia.org/wiki/Monism
Monotheism,expanded,https://en.wikipedia.org/wiki/Monotheism
Moral psychology,expanded,https://en.wikipedia.org/wiki/Moral_psychology
Morgan Library & Museum,expanded,https://en.wikipedia.org/wiki/Morgan_Library_%26_Museum
Moritz Moszkowski,expanded,https://en.wikipedia.org/wiki/Moritz_Moszkowski
Morris Eaves,expanded,https://en.wikipedia.org/wiki/Morris_Eaves
Morris Raphael Cohen,expanded,https://en.wikipedia.org/wiki/Morris_Raphael_Cohen
Multiverse,expanded,https://en.wikipedia.org/wiki/Multiverse
Muqarnas,expanded,https://en.wikipedia.org/wiki/Muqarnas
Music and mathematics,expanded,https://en.wikipedia.org/wiki/Music_and_mathematics
Music psychology,expanded,https://en.wikipedia.org/wiki/Music_psychology
My Pretty Rose Tree,expanded,https://en.wikipedia.org/wiki/My_Pretty_Rose_Tree
Mysticism,expanded,https://en.wikipedia.org/wiki/Mysticism
N. F. S. Grundtvig,expanded,https://en.wikipedia.org/wiki/N._F._S._Grundtvig
Nadine Kaslow,expanded,https://en.wikipedia.org/wiki/Nadine_Kaslow
Naguib Mahfouz,expanded,https://en.wikipedia.org/wiki/Naguib_Mahfouz
Naim Frashëri,expanded,https://en.wikipedia.org/wiki/Naim_Frash%C3%ABri
Nathaniel Hawthorne,expanded,https://en.wikipedia.org/wiki/Nathaniel_Hawthorne
National Gallery of Victoria,expanded,https://en.wikipedia.org/wiki/National_Gallery_of_Victoria
National Heritage List for England,expanded,https://en.wikipedia.org/wiki/National_Heritage_List_for_England
National Museum of Mathematics,expanded,https://en.wikipedia.org/wiki/National_Museum_of_Mathematics
Natural-law argument,expanded,https://en.wikipedia.org/wiki/Natural-law_argument
Naturalism (philosophy),expanded,https://en.wikipedia.org/wiki/Naturalism_%28philosophy%29
Naturalist,expanded,https://en.wikipedia.org/wiki/Naturalist
Nazarene movement,expanded,https://en.wikipedia.org/wiki/Nazarene_movement
Neal E. Miller,expanded,https://en.wikipedia.org/wiki/Neal_E._Miller
Nebuchadnezzar (Blake),expanded,https://en.wikipedia.org/wiki/Nebuchadnezzar_%28Blake%29
Nelson Saiers,expanded,https://en.wikipedia.org/wiki/Nelson_Saiers
Neo-romanticism,expanded,https://en.wikipedia.org/wiki/Neo-romanticism
Neoclassicism,expanded,https://en.wikipedia.org/wiki/Neoclassicism
Neurasthenia,expanded,https://en.wikipedia.org/wiki/Neurasthenia
Neuroimaging,expanded,https://en.wikipedia.org/wiki/Neuroimaging
Neuropsychology,expanded,https://en.wikipedia.org/wiki/Neuropsychology
Never pain to tell thy love,expanded,https://en.wikipedia.org/wiki/Never_pain_to_tell_thy_love
New Age,expanded,https://en.wikipedia.org/wiki/New_Age
New Jersey,expanded,https://en.wikipedia.org/wiki/New_Jersey
New York City,expanded,https://en.wikipedia.org/wiki/New_York_City
Newgate Prison,expanded,https://en.wikipedia.org/wiki/Newgate_Prison
"Newport, Rhode Island",expanded,https://en.wikipedia.org/wiki/Newport%2C_Rhode_Island
Newton (Blake),expanded,https://en.wikipedia.org/wiki/Newton_%28Blake%29
Niccolò Paganini,expanded,https://en.wikipedia.org/wiki/Niccol%C3%B2_Paganini
Nicholas Cummings,expanded,https://en.wikipedia.org/wiki/Nicholas_Cummings
Nicholas Hobbs,expanded,https://en.wikipedia.org/wiki/Nicholas_Hobbs
Nicholas Wolterstorff,expanded,https://en.wikipedia.org/wiki/Nicholas_Wolterstorff
Nicola Abbagnano,expanded,https://en.wikipedia.org/wiki/Nicola_Abbagnano
Nicolas Malebranche,expanded,https://en.wikipedia.org/wiki/Nicolas_Malebranche
Night (Blake),expanded,https://en.wikipedia.org/wiki/Night_%28Blake%29
Night-Thoughts,expanded,https://en.wikipedia.org/wiki/Night-Thoughts
Nihilism,expanded,https://en.wikipedia.org/wiki/Nihilism
Nikolai Berdyaev,expanded,https://en.wikipedia.org/wiki/Nikolai_Berdyaev
Nikolai Gogol,expanded,https://en.wikipedia.org/wiki/Nikolai_Gogol
Nikolai Medtner,expanded,https://en.wikipedia.org/wiki/Nikolai_Medtner
Nikolai Rimsky-Korsakov,expanded,https://en.wikipedia.org/wiki/Nikolai_Rimsky-Korsakov
Nikolaus Lenau,expanded,https://en.wikipedia.org/wiki/Nikolaus_Lenau
Nikolay Karamzin,expanded,https://en.wikipedia.org/wiki/Nikolay_Karamzin
Nikoloz Baratashvili,expanded,https://en.wikipedia.org/wiki/Nikoloz_Baratashvili
Nikos Salingaros,expanded,https://en.wikipedia.org/wiki/Nikos_Salingaros
Nitrous oxide,expanded,https://en.wikipedia.org/wiki/Nitrous_oxide
Noam Chomsky,expanded,https://en.wikipedia.org/wiki/Noam_Chomsky
Noble savage,expanded,https://en.wikipedia.org/wiki/Noble_savage
Nondualism,expanded,https://en.wikipedia.org/wiki/Nondualism
Nontheism,expanded,https://en.wikipedia.org/wiki/Nontheism
Norine G. Johnson,expanded,https://en.wikipedia.org/wiki/Norine_G._Johnson
Norman Abeles,expanded,https://en.wikipedia.org/wiki/Norman_Abeles
North American Review,expanded,https://en.wikipedia.org/wiki/North_American_Review
Northrop Frye,expanded,https://en.wikipedia.org/wiki/Northrop_Frye
Norwegian romantic nationalism,expanded,https://en.wikipedia.org/wiki/Norwegian_romantic_nationalism
Nostalgia,expanded,https://en.wikipedia.org/wiki/Nostalgia
Notebook of William Blake,expanded,https://en.wikipedia.org/wiki/Notebook_of_William_Blake
Novalis,expanded,https://en.wikipedia.org/wiki/Novalis
Nurse's Song,expanded,https://en.wikipedia.org/wiki/Nurse%27s_Song
Nyayakusumanjali,expanded,https://en.wikipedia.org/wiki/Nyayakusumanjali
OCLC (identifier),expanded,https://en.wikipedia.org/wiki/OCLC_%28identifier%29
Observation,expanded,https://en.wikipedia.org/wiki/Observation
Occam's razor,expanded,https://en.wikipedia.org/wiki/Occam%27s_razor
Occupational health psychology,expanded,https://en.wikipedia.org/wiki/Occupational_health_psychology
Octacube (sculpture),expanded,https://en.wikipedia.org/wiki/Octacube_%28sculpture%29
Octavian Goga,expanded,https://en.wikipedia.org/wiki/Octavian_Goga
Oil painting,expanded,https://en.wikipedia.org/wiki/Oil_painting
Old Testament,expanded,https://en.wikipedia.org/wiki/Old_Testament
Oliver Sin,expanded,https://en.wikipedia.org/wiki/Oliver_Sin
Oliver Wendell Holmes Jr.,expanded,https://en.wikipedia.org/wiki/Oliver_Wendell_Holmes_Jr.
Omnipotence paradox,expanded,https://en.wikipedia.org/wiki/Omnipotence_paradox
On Another's Sorrow,expanded,https://en.wikipedia.org/wiki/On_Another%27s_Sorrow
Ontological argument,expanded,https://en.wikipedia.org/wiki/Ontological_argument
Opium and Romanticism,expanded,https://en.wikipedia.org/wiki/Opium_and_Romanticism
Orc (Blake),expanded,https://en.wikipedia.org/wiki/Orc_%28Blake%29
Orest Kiprensky,expanded,https://en.wikipedia.org/wiki/Orest_Kiprensky
Origami,expanded,https://en.wikipedia.org/wiki/Origami
Original Stories from Real Life,expanded,https://en.wikipedia.org/wiki/Original_Stories_from_Real_Life
Orval Hobart Mowrer,expanded,https://en.wikipedia.org/wiki/Orval_Hobart_Mowrer
Ossian,expanded,https://en.wikipedia.org/wiki/Ossian
Other (philosophy),expanded,https://en.wikipedia.org/wiki/Other_%28philosophy%29
Ottorino Respighi,expanded,https://en.wikipedia.org/wiki/Ottorino_Respighi
Outline of counseling,expanded,https://en.wikipedia.org/wiki/Outline_of_counseling
Outline of psychology,expanded,https://en.wikipedia.org/wiki/Outline_of_psychology
Overbelief,expanded,https://en.wikipedia.org/wiki/Overbelief
Owen Jones (architect),expanded,https://en.wikipedia.org/wiki/Owen_Jones_%28architect%29
Oxford,expanded,https://en.wikipedia.org/wiki/Oxford
PMC (identifier),expanded,https://en.wikipedia.org/wiki/PMC_%28identifier%29
PMID (identifier),expanded,https://en.wikipedia.org/wiki/PMID_%28identifier%29
Palamabron,expanded,https://en.wikipedia.org/wiki/Palamabron
Pandeism,expanded,https://en.wikipedia.org/wiki/Pandeism
Panentheism,expanded,https://en.wikipedia.org/wiki/Panentheism
Pantheism,expanded,https://en.wikipedia.org/wiki/Pantheism
"Pantheon, Rome",expanded,https://en.wikipedia.org/wiki/Pantheon%2C_Rome
Paolo Uccello,expanded,https://en.wikipedia.org/wiki/Paolo_Uccello
Paraboloid,expanded,https://en.wikipedia.org/wiki/Paraboloid
Paradise Lost,expanded,https://en.wikipedia.org/wiki/Paradise_Lost
Parapsychology,expanded,https://en.wikipedia.org/wiki/Parapsychology
Parasympathetic nervous system,expanded,https://en.wikipedia.org/wiki/Parasympathetic_nervous_system
Parmigianino,expanded,https://en.wikipedia.org/wiki/Parmigianino
Parthenon,expanded,https://en.wikipedia.org/wiki/Parthenon
Pascal's wager,expanded,https://en.wikipedia.org/wiki/Pascal%27s_wager
Pastoral psychology,expanded,https://en.wikipedia.org/wiki/Pastoral_psychology
Patrick H. DeLeon,expanded,https://en.wikipedia.org/wiki/Patrick_H._DeLeon
Patterns in nature,expanded,https://en.wikipedia.org/wiki/Patterns_in_nature
Patti Smith,expanded,https://en.wikipedia.org/wiki/Patti_Smith
Paul E. Meehl,expanded,https://en.wikipedia.org/wiki/Paul_E._Meehl
Paul Ekman,expanded,https://en.wikipedia.org/wiki/Paul_Ekman
Paul Nash (artist),expanded,https://en.wikipedia.org/wiki/Paul_Nash_%28artist%29
Paul Tillich,expanded,https://en.wikipedia.org/wiki/Paul_Tillich
Paul de Man,expanded,https://en.wikipedia.org/wiki/Paul_de_Man
Pavel Florensky,expanded,https://en.wikipedia.org/wiki/Pavel_Florensky
Peace psychology,expanded,https://en.wikipedia.org/wiki/Peace_psychology
Pearson Education,expanded,https://en.wikipedia.org/wiki/Pearson_Education
"Pearson Education, Inc.",expanded,https://en.wikipedia.org/wiki/Pearson_Education%2C_Inc.
Peckham Rye,expanded,https://en.wikipedia.org/wiki/Peckham_Rye
Penguin Press,expanded,https://en.wikipedia.org/wiki/Penguin_Press
Perception,expanded,https://en.wikipedia.org/wiki/Perception
Percy Bysshe Shelley,expanded,https://en.wikipedia.org/wiki/Percy_Bysshe_Shelley
Perennial philosophy,expanded,https://en.wikipedia.org/wiki/Perennial_philosophy
Personal god,expanded,https://en.wikipedia.org/wiki/Personal_god
Personality psychology,expanded,https://en.wikipedia.org/wiki/Personality_psychology
Perspective (graphical),expanded,https://en.wikipedia.org/wiki/Perspective_%28graphical%29
Petar II Petrović-Njegoš,expanded,https://en.wikipedia.org/wiki/Petar_II_Petrovi%C4%87-Njego%C5%A1
Petar Konjović,expanded,https://en.wikipedia.org/wiki/Petar_Konjovi%C4%87
Peter Abbs,expanded,https://en.wikipedia.org/wiki/Peter_Abbs
Peter Ackroyd,expanded,https://en.wikipedia.org/wiki/Peter_Ackroyd
Peter Forakis,expanded,https://en.wikipedia.org/wiki/Peter_Forakis
Peter Geach,expanded,https://en.wikipedia.org/wiki/Peter_Geach
"Peter Marshall (author, born 1946)",expanded,https://en.wikipedia.org/wiki/Peter_Marshall_%28author%2C_born_1946%29
Peter Paul Rubens,expanded,https://en.wikipedia.org/wiki/Peter_Paul_Rubens
Peter Wessel Zapffe,expanded,https://en.wikipedia.org/wiki/Peter_Wessel_Zapffe
Peter van Inwagen,expanded,https://en.wikipedia.org/wiki/Peter_van_Inwagen
Peyote,expanded,https://en.wikipedia.org/wiki/Peyote
Phenomenology (philosophy),expanded,https://en.wikipedia.org/wiki/Phenomenology_%28philosophy%29
Philip Pullman,expanded,https://en.wikipedia.org/wiki/Philip_Pullman
Philip Zimbardo,expanded,https://en.wikipedia.org/wiki/Philip_Zimbardo
Philipp Otto Runge,expanded,https://en.wikipedia.org/wiki/Philipp_Otto_Runge
Philipp Veit,expanded,https://en.wikipedia.org/wiki/Philipp_Veit
Philippe Lacoue-Labarthe,expanded,https://en.wikipedia.org/wiki/Philippe_Lacoue-Labarthe
Philosophy,expanded,https://en.wikipedia.org/wiki/Philosophy
Philosophy of history,expanded,https://en.wikipedia.org/wiki/Philosophy_of_history
Philosophy of psychology,expanded,https://en.wikipedia.org/wiki/Philosophy_of_psychology
Philosophy of religion,expanded,https://en.wikipedia.org/wiki/Philosophy_of_religion
Photo psychology,expanded,https://en.wikipedia.org/wiki/Photo_psychology
Phrygian cap,expanded,https://en.wikipedia.org/wiki/Phrygian_cap
Physiology,expanded,https://en.wikipedia.org/wiki/Physiology
Pi (art project),expanded,https://en.wikipedia.org/wiki/Pi_%28art_project%29
Pi in the Sky,expanded,https://en.wikipedia.org/wiki/Pi_in_the_Sky
Piero della Francesca,expanded,https://en.wikipedia.org/wiki/Piero_della_Francesca
Pierre Janet,expanded,https://en.wikipedia.org/wiki/Pierre_Janet
Pierre Révoil,expanded,https://en.wikipedia.org/wiki/Pierre_R%C3%A9voil
Piotr Michałowski,expanded,https://en.wikipedia.org/wiki/Piotr_Micha%C5%82owski
Pity (William Blake),expanded,https://en.wikipedia.org/wiki/Pity_%28William_Blake%29
Plastic ratio,expanded,https://en.wikipedia.org/wiki/Plastic_ratio
Pleasure,expanded,https://en.wikipedia.org/wiki/Pleasure
Pluralism (philosophy),expanded,https://en.wikipedia.org/wiki/Pluralism_%28philosophy%29
Poetical Sketches,expanded,https://en.wikipedia.org/wiki/Poetical_Sketches
Political psychology,expanded,https://en.wikipedia.org/wiki/Political_psychology
Polykleitos,expanded,https://en.wikipedia.org/wiki/Polykleitos
Polytheism,expanded,https://en.wikipedia.org/wiki/Polytheism
Popular Science,expanded,https://en.wikipedia.org/wiki/Popular_Science
Portrait of William Blake,expanded,https://en.wikipedia.org/wiki/Portrait_of_William_Blake
Positive psychology,expanded,https://en.wikipedia.org/wiki/Positive_psychology
Possibilianism,expanded,https://en.wikipedia.org/wiki/Possibilianism
Post-romanticism,expanded,https://en.wikipedia.org/wiki/Post-romanticism
Pragmatic theory of truth,expanded,https://en.wikipedia.org/wiki/Pragmatic_theory_of_truth
Pragmatism,expanded,https://en.wikipedia.org/wiki/Pragmatism
Pre-Raphaelite Brotherhood,expanded,https://en.wikipedia.org/wiki/Pre-Raphaelite_Brotherhood
Precursors to anarchism,expanded,https://en.wikipedia.org/wiki/Precursors_to_anarchism
Preromanticism,expanded,https://en.wikipedia.org/wiki/Preromanticism
President Jimmy Carter's Moral Equivalent of War Speech,expanded,https://en.wikipedia.org/wiki/President_Jimmy_Carter%27s_Moral_Equivalent_of_War_Speech
Print Gallery (M. C. Escher),expanded,https://en.wikipedia.org/wiki/Print_Gallery_%28M._C._Escher%29
Printmaker,expanded,https://en.wikipedia.org/wiki/Printmaker
Problem of Hell,expanded,https://en.wikipedia.org/wiki/Problem_of_Hell
Problem of evil,expanded,https://en.wikipedia.org/wiki/Problem_of_evil
Problem of religious language,expanded,https://en.wikipedia.org/wiki/Problem_of_religious_language
Process theology,expanded,https://en.wikipedia.org/wiki/Process_theology
Project Gutenberg,expanded,https://en.wikipedia.org/wiki/Project_Gutenberg
Projective geometry,expanded,https://en.wikipedia.org/wiki/Projective_geometry
Proof of the Truthful,expanded,https://en.wikipedia.org/wiki/Proof_of_the_Truthful
Proportion (architecture),expanded,https://en.wikipedia.org/wiki/Proportion_%28architecture%29
Proslogion,expanded,https://en.wikipedia.org/wiki/Proslogion
Prosper Mérimée,expanded,https://en.wikipedia.org/wiki/Prosper_M%C3%A9rim%C3%A9e
Prostitution,expanded,https://en.wikipedia.org/wiki/Prostitution
Protestantism,expanded,https://en.wikipedia.org/wiki/Protestantism
Protestants,expanded,https://en.wikipedia.org/wiki/Protestants
Prudence,expanded,https://en.wikipedia.org/wiki/Prudence
Psalms,expanded,https://en.wikipedia.org/wiki/Psalms
Psychobiography,expanded,https://en.wikipedia.org/wiki/Psychobiography
Psychohistory,expanded,https://en.wikipedia.org/wiki/Psychohistory
Psycholinguistics,expanded,https://en.wikipedia.org/wiki/Psycholinguistics
Psychological Review,expanded,https://en.wikipedia.org/wiki/Psychological_Review
Psychological testing,expanded,https://en.wikipedia.org/wiki/Psychological_testing
Psychologist,expanded,https://en.wikipedia.org/wiki/Psychologist
Psychologist's fallacy,expanded,https://en.wikipedia.org/wiki/Psychologist%27s_fallacy
Psychology,expanded,https://en.wikipedia.org/wiki/Psychology
Psychology of art,expanded,https://en.wikipedia.org/wiki/Psychology_of_art
Psychology of color,expanded,https://en.wikipedia.org/wiki/Psychology_of_color
Psychology of religion,expanded,https://en.wikipedia.org/wiki/Psychology_of_religion
Psychometrics,expanded,https://en.wikipedia.org/wiki/Psychometrics
Psychophysics,expanded,https://en.wikipedia.org/wiki/Psychophysics
Psychophysiology,expanded,https://en.wikipedia.org/wiki/Psychophysiology
Psychotherapy,expanded,https://en.wikipedia.org/wiki/Psychotherapy
Pulitzer Prize for Music,expanded,https://en.wikipedia.org/wiki/Pulitzer_Prize_for_Music
Purismo,expanded,https://en.wikipedia.org/wiki/Purismo
Pyotr Chaadayev,expanded,https://en.wikipedia.org/wiki/Pyotr_Chaadayev
Pyotr Ilyich Tchaikovsky,expanded,https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky
Pyotr Vyazemsky,expanded,https://en.wikipedia.org/wiki/Pyotr_Vyazemsky
Pyramid,expanded,https://en.wikipedia.org/wiki/Pyramid
Qualitative psychological research,expanded,https://en.wikipedia.org/wiki/Qualitative_psychological_research
Quantitative psychological research,expanded,https://en.wikipedia.org/wiki/Quantitative_psychological_research
Quantitative psychology,expanded,https://en.wikipedia.org/wiki/Quantitative_psychology
Quinn McNemar,expanded,https://en.wikipedia.org/wiki/Quinn_McNemar
R. W. B. Lewis,expanded,https://en.wikipedia.org/wiki/R._W._B._Lewis
Raden Saleh,expanded,https://en.wikipedia.org/wiki/Raden_Saleh
Radical empiricism,expanded,https://en.wikipedia.org/wiki/Radical_empiricism
Raffi (novelist),expanded,https://en.wikipedia.org/wiki/Raffi_%28novelist%29
Ralph Barton Perry,expanded,https://en.wikipedia.org/wiki/Ralph_Barton_Perry
Ralph Ellison,expanded,https://en.wikipedia.org/wiki/Ralph_Ellison
Ralph Vaughan Williams,expanded,https://en.wikipedia.org/wiki/Ralph_Vaughan_Williams
Ralph Waldo Emerson,expanded,https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson
Raphael,expanded,https://en.wikipedia.org/wiki/Raphael
Rationalism,expanded,https://en.wikipedia.org/wiki/Rationalism
Ravi Zacharias,expanded,https://en.wikipedia.org/wiki/Ravi_Zacharias
Raymond Cattell,expanded,https://en.wikipedia.org/wiki/Raymond_Cattell
Raymond D. Fowler,expanded,https://en.wikipedia.org/wiki/Raymond_D._Fowler
Raymond Dodge,expanded,https://en.wikipedia.org/wiki/Raymond_Dodge
Recreational mathematics,expanded,https://en.wikipedia.org/wiki/Recreational_mathematics
Reformed epistemology,expanded,https://en.wikipedia.org/wiki/Reformed_epistemology
Reign of Terror,expanded,https://en.wikipedia.org/wiki/Reign_of_Terror
Reinhold Niebuhr,expanded,https://en.wikipedia.org/wiki/Reinhold_Niebuhr
Relationship between religion and science,expanded,https://en.wikipedia.org/wiki/Relationship_between_religion_and_science
Relativism,expanded,https://en.wikipedia.org/wiki/Relativism
Relativity (M. C. Escher),expanded,https://en.wikipedia.org/wiki/Relativity_%28M._C._Escher%29
Relief etching,expanded,https://en.wikipedia.org/wiki/Relief_etching
Religion,expanded,https://en.wikipedia.org/wiki/Religion
Religious experience,expanded,https://en.wikipedia.org/wiki/Religious_experience
Religious humanism,expanded,https://en.wikipedia.org/wiki/Religious_humanism
Religious naturalism,expanded,https://en.wikipedia.org/wiki/Religious_naturalism
Religious philosophy,expanded,https://en.wikipedia.org/wiki/Religious_philosophy
Religious responses to the problem of evil,expanded,https://en.wikipedia.org/wiki/Religious_responses_to_the_problem_of_evil
Religious skepticism,expanded,https://en.wikipedia.org/wiki/Religious_skepticism
Rembrandt,expanded,https://en.wikipedia.org/wiki/Rembrandt
René Descartes,expanded,https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes
René Guénon,expanded,https://en.wikipedia.org/wiki/Ren%C3%A9_Gu%C3%A9non
René Magritte,expanded,https://en.wikipedia.org/wiki/Ren%C3%A9_Magritte
René Wellek,expanded,https://en.wikipedia.org/wiki/Ren%C3%A9_Wellek
Repoussage,expanded,https://en.wikipedia.org/wiki/Repoussage
Reptiles (M. C. Escher),expanded,https://en.wikipedia.org/wiki/Reptiles_%28M._C._Escher%29
Ressentiment,expanded,https://en.wikipedia.org/wiki/Ressentiment
Resurrection of Jesus,expanded,https://en.wikipedia.org/wiki/Resurrection_of_Jesus
Review of General Psychology,expanded,https://en.wikipedia.org/wiki/Review_of_General_Psychology
Reza Sarhangi,expanded,https://en.wikipedia.org/wiki/Reza_Sarhangi
Rhine romanticism,expanded,https://en.wikipedia.org/wiki/Rhine_romanticism
Rhythm of Structure,expanded,https://en.wikipedia.org/wiki/Rhythm_of_Structure
Richard Ashcroft,expanded,https://en.wikipedia.org/wiki/Richard_Ashcroft
Richard Davidson,expanded,https://en.wikipedia.org/wiki/Richard_Davidson
Richard E. Nisbett,expanded,https://en.wikipedia.org/wiki/Richard_E._Nisbett
Richard Lazarus,expanded,https://en.wikipedia.org/wiki/Richard_Lazarus
Richard Parkes Bonington,expanded,https://en.wikipedia.org/wiki/Richard_Parkes_Bonington
Richard Price,expanded,https://en.wikipedia.org/wiki/Richard_Price
Richard Rorty,expanded,https://en.wikipedia.org/wiki/Richard_Rorty
Richard Strauss,expanded,https://en.wikipedia.org/wiki/Richard_Strauss
Richard Suinn,expanded,https://en.wikipedia.org/wiki/Richard_Suinn
Richard Swinburne,expanded,https://en.wikipedia.org/wiki/Richard_Swinburne
Richard Wagner,expanded,https://en.wikipedia.org/wiki/Richard_Wagner
Richard Wiseman,expanded,https://en.wikipedia.org/wiki/Richard_Wiseman
Richard Wright (author),expanded,https://en.wikipedia.org/wiki/Richard_Wright_%28author%29
Robert Blair (poet),expanded,https://en.wikipedia.org/wiki/Robert_Blair_%28poet%29
Robert Burns,expanded,https://en.wikipedia.org/wiki/Robert_Burns
Robert Cromek,expanded,https://en.wikipedia.org/wiki/Robert_Cromek
Robert D. Richardson,expanded,https://en.wikipedia.org/wiki/Robert_D._Richardson
Robert J. Resnick,expanded,https://en.wikipedia.org/wiki/Robert_J._Resnick
Robert John Thornton,expanded,https://en.wikipedia.org/wiki/Robert_John_Thornton
