id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1669334182,https://en.wikipedia.org/wiki/Hermitage_(religious_retreat)?wprov=sfti1,,,https://en.wikipedia.org/wiki/Hermitage_(religious_retreat)?wprov=sfti1,,2026-04-02T12:57:03.113Z,,,false
1669309418,https://en.wikipedia.org/wiki/British_New_Church_Movement?wprov=sfti1,,,https://en.wikipedia.org/wiki/British_New_Church_Movement?wprov=sfti1,,2026-04-02T12:30:51.825Z,,,false
1669308634,https://en.wikipedia.org/wiki/Tonalism?wprov=sfti1,,,https://en.wikipedia.org/wiki/Tonalism?wprov=sfti1,,2026-04-02T12:29:50.328Z,,,false
1669308452,https://en.wikipedia.org/wiki/Barbizon_School?wprov=sfti1,,,https://en.wikipedia.org/wiki/Barbizon_School?wprov=sfti1,,2026-04-02T12:29:15.172Z,,,false
1669308199,https://en.wikipedia.org/wiki/William_James?wprov=sfti1,,,https://en.wikipedia.org/wiki/William_James?wprov=sfti1,,2026-04-02T12:28:27.159Z,,,false
1669307898,https://en.wikipedia.org/wiki/Luminism_(American_art_style)?wprov=sfti1,,,https://en.wikipedia.org/wiki/Luminism_(American_art_style)?wprov=sfti1,,2026-04-02T12:27:33.639Z,,,false
1669307031,https://en.wikipedia.org/wiki/George_Inness?wprov=sfti1,,,https://en.wikipedia.org/wiki/George_Inness?wprov=sfti1,,2026-04-02T12:24:58.261Z,,,false
1669305822,https://en.wikipedia.org/wiki/John_Thomas_(Christadelphian)?wprov=sfti1,,,https://en.wikipedia.org/wiki/John_Thomas_(Christadelphian)?wprov=sfti1,,2026-04-02T12:22:49.115Z,,,false
1669305413,https://en.wikipedia.org/wiki/Great_Awakening?wprov=sfti1,,,https://en.wikipedia.org/wiki/Great_Awakening?wprov=sfti1,,2026-04-02T12:21:24.229Z,,,false
1668792878,https://en.wikipedia.org/wiki/Albert_Schweitzer?wprov=sfti1,,,https://en.wikipedia.org/wiki/Albert_Schweitzer?wprov=sfti1,,2026-04-02T01:46:49.601Z,,,false
1668790332,https://en.wikipedia.org/wiki/Bart_D._Ehrman?wprov=sfti1,,,https://en.wikipedia.org/wiki/Bart_D._Ehrman?wprov=sfti1,,2026-04-02T01:38:31.292Z,,,false
1668788971,https://en.wikipedia.org/wiki/Tatian?wprov=sfti1,,,https://en.wikipedia.org/wiki/Tatian?wprov=sfti1,,2026-04-02T01:34:20.687Z,,,false
